CREATE TABLE ZipCode (_id INTEGER PRIMARY KEY, ZipCode varchar(5), ZipCodeType varchar(25), City varchar(30), State varchar(2))
INSERT INTO ZipCode VALUES(7208,13495,'STANDARD','YORKVILLE','NY')
INSERT INTO ZipCode VALUES(7209,13501,'STANDARD','UTICA','NY')
INSERT INTO ZipCode VALUES(7210,13502,'STANDARD','UTICA','NY')
INSERT INTO ZipCode VALUES(7211,13502,'STANDARD','DEERFIELD','NY')
INSERT INTO ZipCode VALUES(7212,13503,'PO BOX','UTICA','NY')
INSERT INTO ZipCode VALUES(7213,13504,'PO BOX','UTICA','NY')
INSERT INTO ZipCode VALUES(7214,13505,'PO BOX','UTICA','NY')
INSERT INTO ZipCode VALUES(7215,13599,'UNIQUE','UTICA','NY')
INSERT INTO ZipCode VALUES(7216,13601,'STANDARD','WATERTOWN','NY')
INSERT INTO ZipCode VALUES(7217,13601,'STANDARD','GLEN PARK','NY')
INSERT INTO ZipCode VALUES(7218,13602,'STANDARD','FORT DRUM','NY')
INSERT INTO ZipCode VALUES(7219,13602,'STANDARD','WATERTOWN','NY')
INSERT INTO ZipCode VALUES(7220,13603,'STANDARD','WATERTOWN','NY')
INSERT INTO ZipCode VALUES(7221,13603,'STANDARD','FORT DRUM','NY')
INSERT INTO ZipCode VALUES(7222,13605,'STANDARD','ADAMS','NY')
INSERT INTO ZipCode VALUES(7223,13605,'STANDARD','SMITHVILLE','NY')
INSERT INTO ZipCode VALUES(7224,13606,'STANDARD','ADAMS CENTER','NY')
INSERT INTO ZipCode VALUES(7225,13607,'STANDARD','ALEXANDRIA BAY','NY')
INSERT INTO ZipCode VALUES(7226,13607,'STANDARD','ALEX BAY','NY')
INSERT INTO ZipCode VALUES(7227,13607,'STANDARD','POINT VIVIAN','NY')
INSERT INTO ZipCode VALUES(7228,13608,'STANDARD','ANTWERP','NY')
INSERT INTO ZipCode VALUES(7229,13608,'STANDARD','OXBOW','NY')
INSERT INTO ZipCode VALUES(7230,13611,'PO BOX','BELLEVILLE','NY')
INSERT INTO ZipCode VALUES(7231,13612,'STANDARD','BLACK RIVER','NY')
INSERT INTO ZipCode VALUES(7232,13613,'STANDARD','BRASHER FALLS','NY')
INSERT INTO ZipCode VALUES(7233,13614,'STANDARD','BRIER HILL','NY')
INSERT INTO ZipCode VALUES(7234,13615,'PO BOX','BROWNVILLE','NY')
INSERT INTO ZipCode VALUES(7235,13616,'STANDARD','CALCIUM','NY')
INSERT INTO ZipCode VALUES(7236,13617,'STANDARD','CANTON','NY')
INSERT INTO ZipCode VALUES(7237,13618,'STANDARD','CAPE VINCENT','NY')
INSERT INTO ZipCode VALUES(7238,13619,'STANDARD','CARTHAGE','NY')
INSERT INTO ZipCode VALUES(7239,13620,'STANDARD','CASTORLAND','NY')
INSERT INTO ZipCode VALUES(7240,13621,'STANDARD','CHASE MILLS','NY')
INSERT INTO ZipCode VALUES(7241,13622,'STANDARD','CHAUMONT','NY')
INSERT INTO ZipCode VALUES(7242,13623,'PO BOX','CHIPPEWA BAY','NY')
INSERT INTO ZipCode VALUES(7243,13624,'STANDARD','CLAYTON','NY')
INSERT INTO ZipCode VALUES(7244,13624,'STANDARD','FRONTENAC','NY')
INSERT INTO ZipCode VALUES(7245,13624,'STANDARD','GRENELL','NY')
INSERT INTO ZipCode VALUES(7246,13624,'STANDARD','MURRAY ISLE','NY')
INSERT INTO ZipCode VALUES(7247,13625,'STANDARD','COLTON','NY')
INSERT INTO ZipCode VALUES(7248,13626,'STANDARD','COPENHAGEN','NY')
INSERT INTO ZipCode VALUES(7249,13626,'STANDARD','BARNES CORNERS','NY')
INSERT INTO ZipCode VALUES(7250,13626,'STANDARD','BARNES CORS','NY')
INSERT INTO ZipCode VALUES(7251,13626,'STANDARD','SOUTH RUTLAND','NY')
INSERT INTO ZipCode VALUES(7252,13627,'PO BOX','DEER RIVER','NY')
INSERT INTO ZipCode VALUES(7253,13628,'PO BOX','DEFERIET','NY')
INSERT INTO ZipCode VALUES(7254,13630,'STANDARD','DE KALB JUNCTION','NY')
INSERT INTO ZipCode VALUES(7255,13630,'STANDARD','DE KALB JCT','NY')
INSERT INTO ZipCode VALUES(7256,13631,'PO BOX','DENMARK','NY')
INSERT INTO ZipCode VALUES(7257,13632,'PO BOX','DEPAUVILLE','NY')
INSERT INTO ZipCode VALUES(7258,13633,'STANDARD','DE PEYSTER','NY')
INSERT INTO ZipCode VALUES(7259,13634,'STANDARD','DEXTER','NY')
INSERT INTO ZipCode VALUES(7260,13635,'STANDARD','EDWARDS','NY')
INSERT INTO ZipCode VALUES(7261,13636,'STANDARD','ELLISBURG','NY')
INSERT INTO ZipCode VALUES(7262,13637,'STANDARD','EVANS MILLS','NY')
INSERT INTO ZipCode VALUES(7263,13638,'STANDARD','FELTS MILLS','NY')
INSERT INTO ZipCode VALUES(7264,13639,'STANDARD','FINE','NY')
INSERT INTO ZipCode VALUES(7265,13640,'STANDARD','WELLESLEY ISLAND','NY')
INSERT INTO ZipCode VALUES(7266,13640,'STANDARD','FINEVIEW','NY')
INSERT INTO ZipCode VALUES(7267,13640,'STANDARD','WELLESLEY IS','NY')
INSERT INTO ZipCode VALUES(7268,13641,'PO BOX','FISHERS LANDING','NY')
INSERT INTO ZipCode VALUES(7269,13641,'PO BOX','FISHERS LNDG','NY')
INSERT INTO ZipCode VALUES(7270,13642,'STANDARD','GOUVERNEUR','NY')
INSERT INTO ZipCode VALUES(7271,13642,'STANDARD','BALMAT','NY')
INSERT INTO ZipCode VALUES(7272,13643,'PO BOX','GREAT BEND','NY')
INSERT INTO ZipCode VALUES(7273,13645,'PO BOX','HAILESBORO','NY')
INSERT INTO ZipCode VALUES(7274,13646,'STANDARD','HAMMOND','NY')
INSERT INTO ZipCode VALUES(7275,13647,'PO BOX','HANNAWA FALLS','NY')
INSERT INTO ZipCode VALUES(7276,13648,'STANDARD','HARRISVILLE','NY')
INSERT INTO ZipCode VALUES(7277,13649,'PO BOX','HELENA','NY')
INSERT INTO ZipCode VALUES(7278,13650,'STANDARD','HENDERSON','NY')
INSERT INTO ZipCode VALUES(7279,13650,'STANDARD','WOODVILLE','NY')
INSERT INTO ZipCode VALUES(7280,13651,'PO BOX','HENDERSON HARBOR','NY')
INSERT INTO ZipCode VALUES(7281,13651,'PO BOX','HENDERSON HBR','NY')
INSERT INTO ZipCode VALUES(7282,13652,'STANDARD','HERMON','NY')
INSERT INTO ZipCode VALUES(7283,13654,'STANDARD','HEUVELTON','NY')
INSERT INTO ZipCode VALUES(7284,13655,'STANDARD','HOGANSBURG','NY')
INSERT INTO ZipCode VALUES(7285,13655,'STANDARD','AKWESASNE','NY')
INSERT INTO ZipCode VALUES(7286,13656,'STANDARD','LA FARGEVILLE','NY')
INSERT INTO ZipCode VALUES(7287,13657,'PO BOX','LIMERICK','NY')
INSERT INTO ZipCode VALUES(7288,13658,'STANDARD','LISBON','NY')
INSERT INTO ZipCode VALUES(7289,13659,'STANDARD','LORRAINE','NY')
INSERT INTO ZipCode VALUES(7290,13660,'STANDARD','MADRID','NY')
INSERT INTO ZipCode VALUES(7291,13661,'STANDARD','MANNSVILLE','NY')
INSERT INTO ZipCode VALUES(7292,13662,'STANDARD','MASSENA','NY')
INSERT INTO ZipCode VALUES(7293,13664,'STANDARD','MORRISTOWN','NY')
INSERT INTO ZipCode VALUES(7294,13665,'STANDARD','NATURAL BRIDGE','NY')
INSERT INTO ZipCode VALUES(7295,13665,'STANDARD','NATURAL BRG','NY')
INSERT INTO ZipCode VALUES(7296,13666,'PO BOX','NEWTON FALLS','NY')
INSERT INTO ZipCode VALUES(7297,13667,'STANDARD','NORFOLK','NY')
INSERT INTO ZipCode VALUES(7298,13668,'STANDARD','NORWOOD','NY')
INSERT INTO ZipCode VALUES(7299,13669,'STANDARD','OGDENSBURG','NY')
INSERT INTO ZipCode VALUES(7300,13670,'STANDARD','OSWEGATCHIE','NY')
INSERT INTO ZipCode VALUES(7301,13671,'PO BOX','OXBOW','NY')
INSERT INTO ZipCode VALUES(7302,13672,'STANDARD','PARISHVILLE','NY')
INSERT INTO ZipCode VALUES(7303,13673,'STANDARD','PHILADELPHIA','NY')
INSERT INTO ZipCode VALUES(7304,13674,'PO BOX','PIERREPONT MANOR','NY')
INSERT INTO ZipCode VALUES(7305,13674,'PO BOX','PIERREPNT MNR','NY')
INSERT INTO ZipCode VALUES(7306,13675,'STANDARD','PLESSIS','NY')
INSERT INTO ZipCode VALUES(7307,13676,'STANDARD','POTSDAM','NY')
INSERT INTO ZipCode VALUES(7308,13677,'PO BOX','PYRITES','NY')
INSERT INTO ZipCode VALUES(7309,13678,'PO BOX','RAYMONDVILLE','NY')
INSERT INTO ZipCode VALUES(7310,13679,'STANDARD','REDWOOD','NY')
INSERT INTO ZipCode VALUES(7311,13680,'STANDARD','RENSSELAER FALLS','NY')
INSERT INTO ZipCode VALUES(7312,13680,'STANDARD','RENSSLAER FLS','NY')
INSERT INTO ZipCode VALUES(7313,13681,'STANDARD','RICHVILLE','NY')
INSERT INTO ZipCode VALUES(7314,13682,'STANDARD','RODMAN','NY')
INSERT INTO ZipCode VALUES(7315,13683,'PO BOX','ROOSEVELTOWN','NY')
INSERT INTO ZipCode VALUES(7316,13684,'STANDARD','RUSSELL','NY')
INSERT INTO ZipCode VALUES(7317,13684,'STANDARD','DEGRASSE','NY')
INSERT INTO ZipCode VALUES(7318,13685,'STANDARD','SACKETS HARBOR','NY')
INSERT INTO ZipCode VALUES(7319,13685,'STANDARD','SACKETS HBR','NY')
INSERT INTO ZipCode VALUES(7320,13687,'STANDARD','SOUTH COLTON','NY')
INSERT INTO ZipCode VALUES(7321,13690,'STANDARD','STAR LAKE','NY')
INSERT INTO ZipCode VALUES(7322,13691,'STANDARD','THERESA','NY')
INSERT INTO ZipCode VALUES(7323,13692,'PO BOX','THOUSAND ISLAND PARK','NY')
INSERT INTO ZipCode VALUES(7324,13692,'PO BOX','THOUS IS PK','NY')
INSERT INTO ZipCode VALUES(7325,13693,'STANDARD','THREE MILE BAY','NY')
INSERT INTO ZipCode VALUES(7326,13693,'STANDARD','THREE MLE BAY','NY')
INSERT INTO ZipCode VALUES(7327,13694,'STANDARD','WADDINGTON','NY')
INSERT INTO ZipCode VALUES(7328,13695,'PO BOX','WANAKENA','NY')
INSERT INTO ZipCode VALUES(7329,13696,'STANDARD','WEST STOCKHOLM','NY')
INSERT INTO ZipCode VALUES(7330,13696,'STANDARD','W STOCKHOLM','NY')
INSERT INTO ZipCode VALUES(7331,13697,'STANDARD','WINTHROP','NY')
INSERT INTO ZipCode VALUES(7332,13699,'UNIQUE','POTSDAM','NY')
INSERT INTO ZipCode VALUES(7333,13730,'STANDARD','AFTON','NY')
INSERT INTO ZipCode VALUES(7334,13731,'STANDARD','ANDES','NY')
INSERT INTO ZipCode VALUES(7335,13732,'STANDARD','APALACHIN','NY')
INSERT INTO ZipCode VALUES(7336,13733,'STANDARD','BAINBRIDGE','NY')
INSERT INTO ZipCode VALUES(7337,13734,'STANDARD','BARTON','NY')
INSERT INTO ZipCode VALUES(7338,13736,'STANDARD','BERKSHIRE','NY')
INSERT INTO ZipCode VALUES(7339,13737,'PO BOX','BIBLE SCHOOL PARK','NY')
INSERT INTO ZipCode VALUES(7340,13737,'PO BOX','BIBLE SCH PK','NY')
INSERT INTO ZipCode VALUES(7341,13738,'PO BOX','BLODGETT MILLS','NY')
INSERT INTO ZipCode VALUES(7342,13738,'PO BOX','BLODGETT MLS','NY')
INSERT INTO ZipCode VALUES(7343,13739,'STANDARD','BLOOMVILLE','NY')
INSERT INTO ZipCode VALUES(7344,13740,'STANDARD','BOVINA CENTER','NY')
INSERT INTO ZipCode VALUES(7345,13743,'STANDARD','CANDOR','NY')
INSERT INTO ZipCode VALUES(7346,13744,'STANDARD','CASTLE CREEK','NY')
INSERT INTO ZipCode VALUES(7347,13745,'PO BOX','CHENANGO BRIDGE','NY')
INSERT INTO ZipCode VALUES(7348,13745,'PO BOX','CHENANGO BRG','NY')
INSERT INTO ZipCode VALUES(7349,13746,'STANDARD','CHENANGO FORKS','NY')
INSERT INTO ZipCode VALUES(7350,13746,'STANDARD','CHENANGO FKS','NY')
INSERT INTO ZipCode VALUES(7351,13747,'PO BOX','COLLIERSVILLE','NY')
INSERT INTO ZipCode VALUES(7352,13748,'STANDARD','CONKLIN','NY')
INSERT INTO ZipCode VALUES(7353,13749,'PO BOX','CORBETTSVILLE','NY')
INSERT INTO ZipCode VALUES(7354,13750,'STANDARD','DAVENPORT','NY')
INSERT INTO ZipCode VALUES(7355,13751,'STANDARD','DAVENPORT CENTER','NY')
INSERT INTO ZipCode VALUES(7356,13751,'STANDARD','DAVENPORT CTR','NY')
INSERT INTO ZipCode VALUES(7357,13752,'STANDARD','DELANCEY','NY')
INSERT INTO ZipCode VALUES(7358,13753,'STANDARD','DELHI','NY')
INSERT INTO ZipCode VALUES(7359,13753,'STANDARD','MEREDITH','NY')
INSERT INTO ZipCode VALUES(7360,13754,'STANDARD','DEPOSIT','NY')
INSERT INTO ZipCode VALUES(7361,13755,'STANDARD','DOWNSVILLE','NY')
INSERT INTO ZipCode VALUES(7362,13755,'STANDARD','SHINHOPPLE','NY')
INSERT INTO ZipCode VALUES(7363,13756,'STANDARD','EAST BRANCH','NY')
INSERT INTO ZipCode VALUES(7364,13757,'STANDARD','EAST MEREDITH','NY')
INSERT INTO ZipCode VALUES(7365,13758,'PO BOX','EAST PHARSALIA','NY')
INSERT INTO ZipCode VALUES(7366,13758,'PO BOX','E PHARSALIA','NY')
INSERT INTO ZipCode VALUES(7367,13760,'STANDARD','ENDICOTT','NY')
INSERT INTO ZipCode VALUES(7368,13760,'STANDARD','ENDWELL','NY')
INSERT INTO ZipCode VALUES(7369,13761,'PO BOX','ENDICOTT','NY')
INSERT INTO ZipCode VALUES(7370,13762,'PO BOX','ENDWELL','NY')
INSERT INTO ZipCode VALUES(7371,13763,'PO BOX','ENDICOTT','NY')
INSERT INTO ZipCode VALUES(7372,13774,'PO BOX','FISHS EDDY','NY')
INSERT INTO ZipCode VALUES(7373,13775,'STANDARD','FRANKLIN','NY')
INSERT INTO ZipCode VALUES(7374,13776,'STANDARD','GILBERTSVILLE','NY')
INSERT INTO ZipCode VALUES(7375,13777,'STANDARD','GLEN AUBREY','NY')
INSERT INTO ZipCode VALUES(7376,13778,'STANDARD','GREENE','NY')
INSERT INTO ZipCode VALUES(7377,13780,'STANDARD','GUILFORD','NY')
INSERT INTO ZipCode VALUES(7378,13782,'STANDARD','HAMDEN','NY')
INSERT INTO ZipCode VALUES(7379,13783,'STANDARD','HANCOCK','NY')
INSERT INTO ZipCode VALUES(7380,13783,'STANDARD','CADOSIA','NY')
INSERT INTO ZipCode VALUES(7381,13784,'PO BOX','HARFORD','NY')
INSERT INTO ZipCode VALUES(7382,13786,'STANDARD','HARPERSFIELD','NY')
INSERT INTO ZipCode VALUES(7383,13787,'STANDARD','HARPURSVILLE','NY')
INSERT INTO ZipCode VALUES(7384,13788,'STANDARD','HOBART','NY')
INSERT INTO ZipCode VALUES(7385,13790,'STANDARD','JOHNSON CITY','NY')
INSERT INTO ZipCode VALUES(7386,13794,'PO BOX','KILLAWOG','NY')
INSERT INTO ZipCode VALUES(7387,13795,'STANDARD','KIRKWOOD','NY')
INSERT INTO ZipCode VALUES(7388,13796,'STANDARD','LAURENS','NY')
INSERT INTO ZipCode VALUES(7389,13797,'STANDARD','LISLE','NY')
INSERT INTO ZipCode VALUES(7390,13801,'STANDARD','MC DONOUGH','NY')
INSERT INTO ZipCode VALUES(7391,13802,'STANDARD','MAINE','NY')
INSERT INTO ZipCode VALUES(7392,13803,'STANDARD','MARATHON','NY')
INSERT INTO ZipCode VALUES(7393,13804,'STANDARD','MASONVILLE','NY')
INSERT INTO ZipCode VALUES(7394,13806,'STANDARD','MERIDALE','NY')
INSERT INTO ZipCode VALUES(7395,13807,'STANDARD','MILFORD','NY')
INSERT INTO ZipCode VALUES(7396,13808,'STANDARD','MORRIS','NY')
INSERT INTO ZipCode VALUES(7397,13809,'STANDARD','MOUNT UPTON','NY')
INSERT INTO ZipCode VALUES(7398,13810,'STANDARD','MOUNT VISION','NY')
INSERT INTO ZipCode VALUES(7399,13811,'STANDARD','NEWARK VALLEY','NY')
INSERT INTO ZipCode VALUES(7400,13812,'STANDARD','NICHOLS','NY')
INSERT INTO ZipCode VALUES(7401,13813,'STANDARD','NINEVEH','NY')
INSERT INTO ZipCode VALUES(7402,13814,'PO BOX','NORTH NORWICH','NY')
INSERT INTO ZipCode VALUES(7403,13815,'STANDARD','NORWICH','NY')
INSERT INTO ZipCode VALUES(7404,13820,'STANDARD','ONEONTA','NY')
INSERT INTO ZipCode VALUES(7405,13825,'STANDARD','OTEGO','NY')
INSERT INTO ZipCode VALUES(7406,13826,'STANDARD','OUAQUAGA','NY')
INSERT INTO ZipCode VALUES(7407,13826,'STANDARD','HARPURSVILLE','NY')
INSERT INTO ZipCode VALUES(7408,13827,'STANDARD','OWEGO','NY')
INSERT INTO ZipCode VALUES(7409,13830,'STANDARD','OXFORD','NY')
INSERT INTO ZipCode VALUES(7410,13830,'STANDARD','BRISBEN','NY')
INSERT INTO ZipCode VALUES(7411,13832,'STANDARD','PLYMOUTH','NY')
INSERT INTO ZipCode VALUES(7412,13833,'STANDARD','PORT CRANE','NY')
INSERT INTO ZipCode VALUES(7413,13833,'STANDARD','SANITARIA SPG','NY')
INSERT INTO ZipCode VALUES(7414,13833,'STANDARD','SANITARIA SPRINGS','NY')
INSERT INTO ZipCode VALUES(7415,13834,'STANDARD','PORTLANDVILLE','NY')
INSERT INTO ZipCode VALUES(7416,13835,'STANDARD','RICHFORD','NY')
INSERT INTO ZipCode VALUES(7417,13835,'STANDARD','HARFORD MILLS','NY')
INSERT INTO ZipCode VALUES(7418,13837,'PO BOX','SHINHOPPLE','NY')
INSERT INTO ZipCode VALUES(7419,13838,'STANDARD','SIDNEY','NY')
INSERT INTO ZipCode VALUES(7420,13839,'STANDARD','SIDNEY CENTER','NY')
INSERT INTO ZipCode VALUES(7421,13840,'PO BOX','SMITHBORO','NY')
INSERT INTO ZipCode VALUES(7422,13841,'STANDARD','SMITHVILLE FLATS','NY')
INSERT INTO ZipCode VALUES(7423,13841,'STANDARD','SMITHVLE FLTS','NY')
INSERT INTO ZipCode VALUES(7424,13842,'STANDARD','SOUTH KORTRIGHT','NY')
INSERT INTO ZipCode VALUES(7425,13842,'STANDARD','S KORTRIGHT','NY')
INSERT INTO ZipCode VALUES(7426,13843,'STANDARD','SOUTH NEW BERLIN','NY')
INSERT INTO ZipCode VALUES(7427,13843,'STANDARD','S NEW BERLIN','NY')
INSERT INTO ZipCode VALUES(7428,13844,'STANDARD','SOUTH PLYMOUTH','NY')
INSERT INTO ZipCode VALUES(7429,13844,'STANDARD','SO PLYMOUTH','NY')
INSERT INTO ZipCode VALUES(7430,13845,'PO BOX','TIOGA CENTER','NY')
INSERT INTO ZipCode VALUES(7431,13846,'STANDARD','TREADWELL','NY')
INSERT INTO ZipCode VALUES(7432,13846,'STANDARD','FRANKLIN','NY')
INSERT INTO ZipCode VALUES(7433,13847,'PO BOX','TROUT CREEK','NY')
INSERT INTO ZipCode VALUES(7434,13848,'PO BOX','TUNNEL','NY')
INSERT INTO ZipCode VALUES(7435,13849,'STANDARD','UNADILLA','NY')
INSERT INTO ZipCode VALUES(7436,13850,'STANDARD','VESTAL','NY')
INSERT INTO ZipCode VALUES(7437,13851,'PO BOX','VESTAL','NY')
INSERT INTO ZipCode VALUES(7438,13856,'STANDARD','WALTON','NY')
INSERT INTO ZipCode VALUES(7439,13859,'STANDARD','WELLS BRIDGE','NY')
INSERT INTO ZipCode VALUES(7440,13860,'PO BOX','WEST DAVENPORT','NY')
INSERT INTO ZipCode VALUES(7441,13860,'PO BOX','W DAVENPORT','NY')
INSERT INTO ZipCode VALUES(7442,13861,'STANDARD','WEST ONEONTA','NY')
INSERT INTO ZipCode VALUES(7443,13862,'STANDARD','WHITNEY POINT','NY')
INSERT INTO ZipCode VALUES(7444,13863,'STANDARD','WILLET','NY')
INSERT INTO ZipCode VALUES(7445,13864,'STANDARD','WILLSEYVILLE','NY')
INSERT INTO ZipCode VALUES(7446,13865,'STANDARD','WINDSOR','NY')
INSERT INTO ZipCode VALUES(7447,13865,'STANDARD','W WINDSOR','NY')
INSERT INTO ZipCode VALUES(7448,13865,'STANDARD','WEST WINDSOR','NY')
INSERT INTO ZipCode VALUES(7449,13901,'STANDARD','BINGHAMTON','NY')
INSERT INTO ZipCode VALUES(7450,13902,'PO BOX','BINGHAMTON','NY')
INSERT INTO ZipCode VALUES(7451,13903,'STANDARD','BINGHAMTON','NY')
INSERT INTO ZipCode VALUES(7452,13904,'STANDARD','BINGHAMTON','NY')
INSERT INTO ZipCode VALUES(7453,13905,'STANDARD','BINGHAMTON','NY')
INSERT INTO ZipCode VALUES(7454,14001,'STANDARD','AKRON','NY')
INSERT INTO ZipCode VALUES(7455,14004,'STANDARD','ALDEN','NY')
INSERT INTO ZipCode VALUES(7456,14005,'STANDARD','ALEXANDER','NY')
INSERT INTO ZipCode VALUES(7457,14006,'STANDARD','ANGOLA','NY')
INSERT INTO ZipCode VALUES(7458,14008,'STANDARD','APPLETON','NY')
INSERT INTO ZipCode VALUES(7459,14009,'STANDARD','ARCADE','NY')
INSERT INTO ZipCode VALUES(7460,14010,'PO BOX','ATHOL SPRINGS','NY')
INSERT INTO ZipCode VALUES(7461,14011,'STANDARD','ATTICA','NY')
INSERT INTO ZipCode VALUES(7462,14012,'STANDARD','BARKER','NY')
INSERT INTO ZipCode VALUES(7463,14013,'STANDARD','BASOM','NY')
INSERT INTO ZipCode VALUES(7464,14013,'STANDARD','ALABAMA','NY')
INSERT INTO ZipCode VALUES(7465,14020,'STANDARD','BATAVIA','NY')
INSERT INTO ZipCode VALUES(7466,14021,'PO BOX','BATAVIA','NY')
INSERT INTO ZipCode VALUES(7467,14024,'STANDARD','BLISS','NY')
INSERT INTO ZipCode VALUES(7468,14025,'STANDARD','BOSTON','NY')
INSERT INTO ZipCode VALUES(7469,14026,'STANDARD','BOWMANSVILLE','NY')
INSERT INTO ZipCode VALUES(7470,14027,'PO BOX','BRANT','NY')
INSERT INTO ZipCode VALUES(7471,14028,'STANDARD','BURT','NY')
INSERT INTO ZipCode VALUES(7472,14029,'PO BOX','CENTERVILLE','NY')
INSERT INTO ZipCode VALUES(7473,14030,'STANDARD','CHAFFEE','NY')
INSERT INTO ZipCode VALUES(7474,14031,'STANDARD','CLARENCE','NY')
INSERT INTO ZipCode VALUES(7475,14032,'STANDARD','CLARENCE CENTER','NY')
INSERT INTO ZipCode VALUES(7476,14032,'STANDARD','CLARENCE CTR','NY')
INSERT INTO ZipCode VALUES(7477,14033,'STANDARD','COLDEN','NY')
INSERT INTO ZipCode VALUES(7478,14034,'STANDARD','COLLINS','NY')
INSERT INTO ZipCode VALUES(7479,14035,'PO BOX','COLLINS CENTER','NY')
INSERT INTO ZipCode VALUES(7480,14035,'PO BOX','COLLINS CTR','NY')
INSERT INTO ZipCode VALUES(7481,14036,'STANDARD','CORFU','NY')
INSERT INTO ZipCode VALUES(7482,14037,'STANDARD','COWLESVILLE','NY')
INSERT INTO ZipCode VALUES(7483,14038,'PO BOX','CRITTENDEN','NY')
INSERT INTO ZipCode VALUES(7484,14039,'STANDARD','DALE','NY')
INSERT INTO ZipCode VALUES(7485,14040,'STANDARD','DARIEN CENTER','NY')
INSERT INTO ZipCode VALUES(7486,14041,'STANDARD','DAYTON','NY')
INSERT INTO ZipCode VALUES(7487,14042,'STANDARD','DELEVAN','NY')
INSERT INTO ZipCode VALUES(7488,14043,'STANDARD','DEPEW','NY')
INSERT INTO ZipCode VALUES(7489,14047,'STANDARD','DERBY','NY')
INSERT INTO ZipCode VALUES(7490,14048,'STANDARD','DUNKIRK','NY')
INSERT INTO ZipCode VALUES(7491,14048,'STANDARD','VAN BUREN BAY','NY')
INSERT INTO ZipCode VALUES(7492,14051,'STANDARD','EAST AMHERST','NY')
INSERT INTO ZipCode VALUES(7493,14051,'STANDARD','SWORMVILLE','NY')
INSERT INTO ZipCode VALUES(7494,14052,'STANDARD','EAST AURORA','NY')
INSERT INTO ZipCode VALUES(7495,14054,'STANDARD','EAST BETHANY','NY')
INSERT INTO ZipCode VALUES(7496,14055,'STANDARD','EAST CONCORD','NY')
INSERT INTO ZipCode VALUES(7497,14055,'STANDARD','CONCORD','NY')
INSERT INTO ZipCode VALUES(7498,14056,'PO BOX','EAST PEMBROKE','NY')
INSERT INTO ZipCode VALUES(7499,14057,'STANDARD','EDEN','NY')
INSERT INTO ZipCode VALUES(7500,14058,'STANDARD','ELBA','NY')
INSERT INTO ZipCode VALUES(7501,14059,'STANDARD','ELMA','NY')
INSERT INTO ZipCode VALUES(7502,14060,'STANDARD','FARMERSVILLE STATION','NY')
INSERT INTO ZipCode VALUES(7503,14060,'STANDARD','FARMERSVL STA','NY')
INSERT INTO ZipCode VALUES(7504,14061,'PO BOX','FARNHAM','NY')
INSERT INTO ZipCode VALUES(7505,14062,'STANDARD','FORESTVILLE','NY')
INSERT INTO ZipCode VALUES(7506,14063,'STANDARD','FREDONIA','NY')
INSERT INTO ZipCode VALUES(7507,14065,'STANDARD','FREEDOM','NY')
INSERT INTO ZipCode VALUES(7508,14065,'STANDARD','SANDUSKY','NY')
INSERT INTO ZipCode VALUES(7509,14066,'STANDARD','GAINESVILLE','NY')
INSERT INTO ZipCode VALUES(7510,14067,'STANDARD','GASPORT','NY')
INSERT INTO ZipCode VALUES(7511,14068,'STANDARD','GETZVILLE','NY')
INSERT INTO ZipCode VALUES(7512,14069,'STANDARD','GLENWOOD','NY')
INSERT INTO ZipCode VALUES(7513,14070,'STANDARD','GOWANDA','NY')
INSERT INTO ZipCode VALUES(7514,14072,'STANDARD','GRAND ISLAND','NY')
INSERT INTO ZipCode VALUES(7515,14075,'STANDARD','HAMBURG','NY')
INSERT INTO ZipCode VALUES(7516,14080,'STANDARD','HOLLAND','NY')
INSERT INTO ZipCode VALUES(7517,14081,'STANDARD','IRVING','NY')
INSERT INTO ZipCode VALUES(7518,14082,'STANDARD','JAVA CENTER','NY')
INSERT INTO ZipCode VALUES(7519,14083,'STANDARD','JAVA VILLAGE','NY')
INSERT INTO ZipCode VALUES(7520,14085,'STANDARD','LAKE VIEW','NY')
INSERT INTO ZipCode VALUES(7521,14086,'STANDARD','LANCASTER','NY')
INSERT INTO ZipCode VALUES(7522,14091,'STANDARD','LAWTONS','NY')
INSERT INTO ZipCode VALUES(7523,14092,'STANDARD','LEWISTON','NY')
INSERT INTO ZipCode VALUES(7524,14092,'STANDARD','STELA NIAGARA','NY')
INSERT INTO ZipCode VALUES(7525,14092,'STANDARD','STELLA NIAGARA','NY')
INSERT INTO ZipCode VALUES(7526,14094,'STANDARD','LOCKPORT','NY')
INSERT INTO ZipCode VALUES(7527,14095,'PO BOX','LOCKPORT','NY')
INSERT INTO ZipCode VALUES(7528,14098,'STANDARD','LYNDONVILLE','NY')
INSERT INTO ZipCode VALUES(7529,14101,'STANDARD','MACHIAS','NY')
INSERT INTO ZipCode VALUES(7530,14102,'STANDARD','MARILLA','NY')
INSERT INTO ZipCode VALUES(7531,14103,'STANDARD','MEDINA','NY')
INSERT INTO ZipCode VALUES(7532,14105,'STANDARD','MIDDLEPORT','NY')
INSERT INTO ZipCode VALUES(7533,14107,'PO BOX','MODEL CITY','NY')
INSERT INTO ZipCode VALUES(7534,14108,'STANDARD','NEWFANE','NY')
INSERT INTO ZipCode VALUES(7535,14109,'PO BOX','NIAGARA UNIVERSITY','NY')
